request_id,expected_path,observed_path,expected_steps,actual_steps,missing_steps,extra_steps,sequence_issues,step_count,expected_step_count,rework_count,exception_count,cycle_time_hours,has_unusual_sequence,variant_frequency,rare_path,drift_score,violation_points,ordering_points,rework_points,exception_points,rare_path_points,violation_count,critical_violation_count,high_violation_count,aligned
PR-16708,Submitted → Manager → Procurement → Finance → PO Created → Payment,Submitted → Manager → Procurement → Finance → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Procurement Review"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Procurement Review"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],6,6,0,0,134.81,False,155,False,0,0,0,0,0,0,0,0,0,True
PR-10576,Submitted → Manager → Vendor Validation → Legal → Procurement → Finance → Rejected,Submitted → Manager → Vendor Validation → Legal → Procurement → Finance → Rejected,"[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Legal Review"", ""Procurement Review"", ""Finance Approval"", ""Rejected""]","[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Legal Review"", ""Procurement Review"", ""Finance Approval"", ""Rejected""]",[],[],[],7,7,0,0,83.67,False,3,True,4,0,0,0,0,4,0,0,0,True
PR-10116,Submitted → Manager → Security → Finance → PO Created → Payment,Submitted → Manager → Security → Finance → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Security Review"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Security Review"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],6,6,0,0,74.97,False,260,False,0,0,0,0,0,0,0,0,0,True
PR-14936,Submitted → Manager → PO Created → Payment,Submitted → Manager → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],4,4,0,0,56.97,False,1840,False,0,0,0,0,0,0,0,0,0,True
PR-16011,Submitted → Manager → Procurement → PO Created → Payment,Submitted → Manager → Returned → Resubmitted → Procurement → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Procurement Review"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Returned for Revision"", ""Request Resubmitted"", ""Procurement Review"", ""Purchase Order Created"", ""Payment Authorized""]",[],"[""Returned for Revision"", ""Request Resubmitted""]",[],7,5,1,0,47.44,False,50,False,5,0,0,5,0,0,0,0,0,True
PR-12917,Submitted → Vendor Validation → Procurement → PO Created → Payment,Submitted → Vendor Validation → Procurement → PO Created → Payment,"[""Request Submitted"", ""Vendor Validation"", ""Procurement Review"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Vendor Validation"", ""Procurement Review"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],5,5,0,0,34.53,False,84,False,0,0,0,0,0,0,0,0,0,True
PR-17689,Submitted → Manager → Vendor Validation → Security → Finance → PO Created → Payment,Submitted → Manager → Vendor Validation → Security → Finance → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Security Review"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Security Review"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],7,7,0,0,129.27,False,56,False,0,0,0,0,0,0,0,0,0,True
PR-11464,Submitted → Manager → Director → Security → Bid Confirmed → Finance → PO Created → Payment,Submitted → Manager → Director → Security → Bid Confirmed → Finance → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Director Approval"", ""Security Review"", ""Competitive Bid Confirmed"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Director Approval"", ""Security Review"", ""Competitive Bid Confirmed"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],8,8,0,0,130.21,False,70,False,0,0,0,0,0,0,0,0,0,True
PR-13547,Submitted → Manager → Procurement → PO Created → Payment,Submitted → Manager → Returned → Resubmitted → Procurement → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Procurement Review"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Returned for Revision"", ""Request Resubmitted"", ""Procurement Review"", ""Purchase Order Created"", ""Payment Authorized""]",[],"[""Returned for Revision"", ""Request Resubmitted""]",[],7,5,1,0,55.62,False,50,False,5,0,0,5,0,0,0,0,0,True
PR-14182,Submitted → Manager → Vendor Validation → Security → Procurement → PO Created → Payment,Submitted → Manager → Vendor Validation → Security → Procurement → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Security Review"", ""Procurement Review"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Security Review"", ""Procurement Review"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],7,7,0,0,108.0,False,192,False,0,0,0,0,0,0,0,0,0,True
PR-17838,Submitted → Manager → Vendor Validation → Security → Legal → Procurement → Finance → PO Created → Payment,Submitted → Manager → Security → Legal → Procurement → Finance → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Security Review"", ""Legal Review"", ""Procurement Review"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Security Review"", ""Legal Review"", ""Procurement Review"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Vendor Validation""]",[],[],8,9,0,0,99.32,False,3,True,18,14,0,0,0,4,1,0,1,False
PR-17267,Submitted → Manager → Vendor Validation → Procurement → Rejected,Submitted → Manager → Vendor Validation → Procurement → Rejected,"[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Procurement Review"", ""Rejected""]","[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Procurement Review"", ""Rejected""]",[],[],[],5,5,0,0,43.97,False,40,False,0,0,0,0,0,0,0,0,0,True
PR-16112,Submitted → Manager → PO Created → Payment,Submitted → Manager → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],4,4,0,0,20.37,False,1840,False,0,0,0,0,0,0,0,0,0,True
PR-16996,Submitted → Manager → PO Created → Payment,Submitted → Manager → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],4,4,0,0,74.88,False,1840,False,0,0,0,0,0,0,0,0,0,True
PR-10210,Submitted → Manager → PO Created → Payment,Submitted → Manager → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],4,4,0,0,35.12,False,1840,False,0,0,0,0,0,0,0,0,0,True
PR-13994,Submitted → Manager → Finance → PO Created → Payment,Submitted → Manager → Finance → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],5,5,0,0,42.65,False,449,False,0,0,0,0,0,0,0,0,0,True
PR-13468,Submitted → Manager → Vendor Validation → Procurement → PO Created → Payment,Submitted → Manager → Procurement → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Procurement Review"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Procurement Review"", ""Purchase Order Created"", ""Payment Authorized""]","[""Vendor Validation""]",[],[],5,6,0,0,43.86,False,345,False,14,14,0,0,0,0,1,0,1,False
PR-12319,Submitted → Manager → Security → Finance → PO Created → Payment,Submitted → Manager → Security → Finance → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Security Review"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Security Review"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],6,6,0,0,63.36,False,260,False,0,0,0,0,0,0,0,0,0,True
PR-15068,Submitted → Manager → PO Created → Payment,Submitted → Manager → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],4,4,0,0,28.17,False,1840,False,0,0,0,0,0,0,0,0,0,True
PR-13211,Submitted → Manager → Security → PO Created → Payment,Submitted → Manager → Security → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Security Review"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Security Review"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],5,5,0,0,69.3,False,1160,False,0,0,0,0,0,0,0,0,0,True
PR-12003,Submitted → Manager → Vendor Validation → Procurement → Finance → PO Created → Payment,Submitted → Manager → Vendor Validation → Procurement → Finance → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Procurement Review"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Procurement Review"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],7,7,0,0,48.66,False,176,False,0,0,0,0,0,0,0,0,0,True
PR-12432,Submitted → Manager → Security → Finance → PO Created → Payment,Submitted → Manager → Security → Finance → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Security Review"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Security Review"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],6,6,0,0,88.37,False,260,False,0,0,0,0,0,0,0,0,0,True
PR-12841,Submitted → Manager → Procurement → PO Created → Payment,Submitted → Manager → Procurement → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Procurement Review"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Procurement Review"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],5,5,0,0,54.92,False,345,False,0,0,0,0,0,0,0,0,0,True
PR-17113,Submitted → Manager → Director → Vendor Validation → Procurement → Bid Confirmed → Finance → PO Created → Payment,Submitted → Manager → Director → Vendor Validation → Procurement → Exception → Finance → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Director Approval"", ""Vendor Validation"", ""Procurement Review"", ""Competitive Bid Confirmed"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Director Approval"", ""Vendor Validation"", ""Procurement Review"", ""Exception Approved"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Competitive Bid Confirmed""]","[""Exception Approved""]",[],9,9,0,1,71.58,False,5,True,7,0,0,0,3,4,0,0,0,True
PR-14060,Submitted → Manager → Finance → PO Created → Payment,Submitted → Manager → Finance → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Finance Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],5,5,0,0,107.79,False,449,False,0,0,0,0,0,0,0,0,0,True
PR-18090,Submitted → Manager → Security,Submitted → Cancelled,"[""Request Submitted"", ""Manager Approval"", ""Security Review""]","[""Request Submitted"", ""Cancelled""]","[""Manager Approval"", ""Security Review""]","[""Cancelled""]",[],2,3,0,0,3.69,False,253,False,26,26,0,0,0,0,2,1,0,False
PR-13863,Submitted → Manager → Vendor Validation → Procurement → PO Created → Payment,Submitted → Manager → Vendor Validation → Procurement → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Procurement Review"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Procurement Review"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],6,6,0,0,88.43,False,609,False,0,0,0,0,0,0,0,0,0,True
PR-18262,Submitted → Manager → PO Created → Payment,Submitted → Manager → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],4,4,0,0,27.04,False,1840,False,0,0,0,0,0,0,0,0,0,True
PR-14591,Submitted → Manager → Vendor Validation → Legal → Procurement → Finance,Submitted → Cancelled,"[""Request Submitted"", ""Manager Approval"", ""Vendor Validation"", ""Legal Review"", ""Procurement Review"", ""Finance Approval""]","[""Request Submitted"", ""Cancelled""]","[""Manager Approval"", ""Vendor Validation"", ""Legal Review"", ""Procurement Review"", ""Finance Approval""]","[""Cancelled""]",[],2,6,0,0,40.31,False,253,False,60,60,0,0,0,0,5,0,4,False
PR-15570,Submitted → Manager → Procurement → PO Created → Payment,Submitted → Manager → Procurement → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Procurement Review"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Procurement Review"", ""Purchase Order Created"", ""Payment Authorized""]",[],[],[],5,5,0,0,51.08,False,345,False,0,0,0,0,0,0,0,0,0,True
PR-17232,Submitted → Manager → Security → PO Created → Payment,Submitted → Manager → Returned → Resubmitted → Security → PO Created → Payment,"[""Request Submitted"", ""Manager Approval"", ""Security Review"", ""Purchase Order Created"", ""Payment Authorized""]","[""Request Submitted"", ""Manager Approval"", ""Returned for Revision"", ""Request Resubmitted"", ""Security Review"", ""Purchase Order Created"", ""Payment Authorized""]",[],"[""Returned for Revision"", ""Request Resubmitted""]",[],7,5,1,0,155.43,False,47,False,5,0,0,5,0,0,0,0,0,True
