request_id,employee_id,department_id,vendor_id,request_date,purchase_type,amount,currency,description,urgency,risk_category,contract_required,security_review_required,competitive_bid_required,exception_documented,urgency_documented,final_status,source_system,system_period,department_name,business_unit,budget,vendor_name,vendor_category,approved_vendor,vendor_risk,contract_status,country,employee_name,employee_location
PR-13140,EMP-0862,D05,VEN-074,2025-02-04 17:00:00,AI Services,4258.9,USD,AI Services purchase for Customer Success operations,Standard,High,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Customer Success,Revenue,11000000,AIServices Partner 074,AI Services,False,Low,Active,United States,Northstar Employee 0862,New York
PR-17963,EMP-0049,D01,VEN-100,2025-02-05 08:00:00,Travel,1589.44,USD,Travel purchase for Engineering operations,Standard,Low,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,Travel Partner 100,Travel,True,Low,Active,United States,Northstar Employee 0049,New York
PR-16189,EMP-1101,D06,VEN-140,2025-02-05 08:00:00,Equipment,16958.45,USD,Equipment purchase for Field Operations operations,Urgent,Low,False,False,False,True,False,Paid,ProcureFlow Classic,Before update,Field Operations,Operations,28000000,Equipment Partner 140,Equipment,True,Low,Active,United States,Northstar Employee 1101,San Francisco
PR-12035,EMP-0237,D02,VEN-125,2025-02-05 08:00:00,Software,43979.64,USD,Software purchase for Product operations,Standard,Medium,True,True,True,True,True,Paid,ProcureFlow Classic,Before update,Product,Product & Technology,16000000,Software Partner 125,Software,True,Medium,Active,United States,Northstar Employee 0237,Denver
PR-12231,EMP-0624,D04,VEN-121,2025-02-05 08:00:00,Contractor,19837.44,USD,Contractor purchase for Marketing operations,Priority,High,True,False,False,True,True,Paid,ProcureFlow Classic,Before update,Marketing,Revenue,12500000,Contractor Partner 121,Contractor,True,High,Pending,United States,Northstar Employee 0624,San Francisco
PR-18167,EMP-0083,D01,VEN-121,2025-02-05 09:00:00,Contractor,2930.93,USD,Contractor purchase for Engineering operations,Standard,High,True,False,False,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,Contractor Partner 121,Contractor,True,High,Pending,United States,Northstar Employee 0083,San Francisco
PR-14635,EMP-1711,D09,VEN-079,2025-02-05 09:00:00,Professional Services,18731.55,USD,Professional Services purchase for Legal operations,Priority,Low,True,False,False,True,True,Paid,ProcureFlow Classic,Before update,Legal,Corporate,6000000,ProfessionalServices Partner 079,Professional Services,True,Low,Active,United Kingdom,Northstar Employee 1711,Chicago
PR-15438,EMP-1424,D08,VEN-025,2025-02-05 09:00:00,AI Services,1459.53,USD,AI Services purchase for People operations,Priority,High,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,People,Corporate,7500000,AIServices Partner 025,AI Services,True,Medium,Pending,Germany,Northstar Employee 1424,Austin
PR-16849,EMP-0312,D02,VEN-062,2025-02-05 09:00:00,Travel,1477.99,USD,Travel purchase for Product operations,Standard,Low,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Product,Product & Technology,16000000,Travel Partner 062,Travel,True,Low,Active,United States,Northstar Employee 0312,San Francisco
PR-17034,EMP-1455,D08,VEN-105,2025-02-05 09:00:00,Professional Services,35323.52,USD,Professional Services purchase for People operations,Priority,Medium,True,False,True,True,True,Paid,ProcureFlow Classic,Before update,People,Corporate,7500000,ProfessionalServices Partner 105,Professional Services,True,Low,Active,United States,Northstar Employee 1455,San Francisco
PR-11005,EMP-0986,D05,VEN-051,2025-02-05 10:00:00,Professional Services,4922.26,USD,Professional Services purchase for Customer Success operations,Standard,Low,True,False,False,True,True,Paid,ProcureFlow Classic,Before update,Customer Success,Revenue,11000000,ProfessionalServices Partner 051,Professional Services,True,Low,Active,Canada,Northstar Employee 0986,Chicago
PR-13529,EMP-0208,D02,VEN-123,2025-02-05 11:00:00,Travel,1816.42,USD,Travel purchase for Product operations,Standard,Medium,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Product,Product & Technology,16000000,Travel Partner 123,Travel,False,Medium,Active,United States,Northstar Employee 0208,Denver
PR-10159,EMP-0664,D04,VEN-135,2025-02-05 11:00:00,Equipment,7103.98,USD,Equipment purchase for Marketing operations,Standard,Low,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Marketing,Revenue,12500000,Equipment Partner 135,Equipment,True,Low,Active,United States,Northstar Employee 0664,Chicago
PR-17834,EMP-1952,D10,VEN-054,2025-02-05 11:00:00,Contractor,33117.28,USD,Contractor purchase for Information Security operations,Standard,Medium,True,False,True,True,True,Paid,ProcureFlow Classic,Before update,Information Security,Product & Technology,9500000,Contractor Partner 054,Contractor,True,Low,Active,United States,Northstar Employee 1952,Chicago
PR-12075,EMP-1553,D08,VEN-027,2025-02-05 12:00:00,Equipment,8715.27,USD,Equipment purchase for People operations,Standard,High,False,True,False,True,True,Paid,ProcureFlow Classic,Before update,People,Corporate,7500000,Equipment Partner 027,Equipment,False,High,Active,United States,Northstar Employee 1553,Austin
PR-14541,EMP-0044,D01,VEN-042,2025-02-05 13:00:00,Travel,1174.74,USD,Travel purchase for Engineering operations,Urgent,Medium,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,Travel Partner 042,Travel,True,Medium,Active,United States,Northstar Employee 0044,New York
PR-15819,EMP-0682,D04,VEN-081,2025-02-05 13:00:00,Equipment,2849.32,USD,Equipment purchase for Marketing operations,Priority,Medium,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Marketing,Revenue,12500000,Equipment Partner 081,Equipment,True,Medium,Active,United States,Northstar Employee 0682,Chicago
PR-16458,EMP-0232,D02,VEN-090,2025-02-05 14:00:00,Equipment,6469.96,USD,Equipment purchase for Product operations,Standard,Low,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Product,Product & Technology,16000000,Equipment Partner 090,Equipment,True,Low,Active,United States,Northstar Employee 0232,Chicago
PR-10107,EMP-1333,D07,VEN-013,2025-02-05 15:00:00,Professional Services,5111.67,USD,Professional Services purchase for Finance operations,Priority,High,True,False,False,True,True,Paid,ProcureFlow Classic,Before update,Finance,Corporate,8500000,ProfessionalServices Partner 013,Professional Services,True,High,Active,India,Northstar Employee 1333,New York
PR-15743,EMP-0110,D01,VEN-030,2025-02-05 16:00:00,Software,6357.9,USD,Software purchase for Engineering operations,Standard,High,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,Software Partner 030,Software,True,High,Active,United States,Northstar Employee 0110,Austin
PR-15909,EMP-0321,D02,VEN-076,2025-02-05 16:00:00,Professional Services,4341.79,USD,Professional Services purchase for Product operations,Standard,Low,True,False,False,True,True,Paid,ProcureFlow Classic,Before update,Product,Product & Technology,16000000,ProfessionalServices Partner 076,Professional Services,True,Low,Active,United States,Northstar Employee 0321,Chicago
PR-17718,EMP-0560,D03,VEN-054,2025-02-05 17:00:00,Contractor,51742.06,USD,Contractor purchase for Sales operations,Standard,Medium,True,False,True,True,True,Paid,ProcureFlow Classic,Before update,Sales,Revenue,24000000,Contractor Partner 054,Contractor,True,Low,Active,United States,Northstar Employee 0560,Chicago
PR-16312,EMP-0559,D03,VEN-060,2025-02-05 17:00:00,Equipment,3669.55,USD,Equipment purchase for Sales operations,Urgent,Medium,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Sales,Revenue,24000000,Equipment Partner 060,Equipment,False,Medium,Active,United States,Northstar Employee 0559,Chicago
PR-14004,EMP-0135,D01,VEN-028,2025-02-05 17:00:00,Software,1405.86,USD,Software purchase for Engineering operations,Urgent,Medium,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,Software Partner 028,Software,False,Medium,Active,United States,Northstar Employee 0135,Chicago
PR-13102,EMP-0893,D05,VEN-127,2025-02-05 17:00:00,Facilities,7522.64,USD,Facilities purchase for Customer Success operations,Standard,Low,False,False,False,True,True,Cancelled,ProcureFlow Classic,Before update,Customer Success,Revenue,11000000,Facilities Partner 127,Facilities,True,Low,Active,India,Northstar Employee 0893,Austin
PR-16427,EMP-1329,D07,VEN-101,2025-02-06 08:00:00,Software,13989.98,USD,Software purchase for Finance operations,Priority,High,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Finance,Corporate,8500000,Software Partner 101,Software,False,High,Active,United States,Northstar Employee 1329,Chicago
PR-12155,EMP-0911,D05,VEN-123,2025-02-06 08:00:00,Travel,2022.43,USD,Travel purchase for Customer Success operations,Priority,Medium,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Customer Success,Revenue,11000000,Travel Partner 123,Travel,False,Medium,Active,United States,Northstar Employee 0911,Austin
PR-10281,EMP-1901,D10,VEN-127,2025-02-06 08:00:00,Facilities,6603.46,USD,Facilities purchase for Information Security operations,Standard,Low,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Information Security,Product & Technology,9500000,Facilities Partner 127,Facilities,True,Low,Active,India,Northstar Employee 1901,Austin
PR-14342,EMP-0548,D03,VEN-133,2025-02-06 09:00:00,Software,2341.74,USD,Software purchase for Sales operations,Priority,Low,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Sales,Revenue,24000000,Software Partner 133,Software,True,Low,Active,United States,Northstar Employee 0548,New York
PR-15625,EMP-1285,D07,VEN-051,2025-02-06 09:00:00,Professional Services,1340.97,USD,Professional Services purchase for Finance operations,Standard,Low,True,False,False,True,True,Paid,ProcureFlow Classic,Before update,Finance,Corporate,8500000,ProfessionalServices Partner 051,Professional Services,True,Low,Active,Canada,Northstar Employee 1285,Denver
PR-10509,EMP-0267,D02,VEN-075,2025-02-06 09:00:00,Software,1996.61,USD,Software purchase for Product operations,Standard,High,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Product,Product & Technology,16000000,Software Partner 075,Software,False,High,Active,United States,Northstar Employee 0267,Denver
PR-12477,EMP-0180,D01,VEN-009,2025-02-06 09:00:00,Software,2248.53,USD,Software purchase for Engineering operations,Standard,Medium,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,Software Partner 009,Software,True,Medium,Pending,United States,Northstar Employee 0180,Austin
PR-14372,EMP-0664,D04,VEN-054,2025-02-06 10:00:00,Contractor,2364.69,USD,Contractor purchase for Marketing operations,Priority,Low,True,False,False,True,True,Paid,ProcureFlow Classic,Before update,Marketing,Revenue,12500000,Contractor Partner 054,Contractor,True,Low,Active,United States,Northstar Employee 0664,Chicago
PR-14607,EMP-0430,D03,VEN-108,2025-02-06 11:00:00,Equipment,1856.76,USD,Equipment purchase for Sales operations,Priority,Low,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Sales,Revenue,24000000,Equipment Partner 108,Equipment,True,Low,Active,United States,Northstar Employee 0430,Chicago
PR-17353,EMP-0836,D05,VEN-049,2025-02-06 11:00:00,Software,377.31,USD,Software purchase for Customer Success operations,Standard,Low,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Customer Success,Revenue,11000000,Software Partner 049,Software,True,Low,Active,Canada,Northstar Employee 0836,Denver
PR-16166,EMP-0160,D01,VEN-111,2025-02-06 11:00:00,Travel,613.42,USD,Travel purchase for Engineering operations,Standard,Medium,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,Travel Partner 111,Travel,True,Medium,Active,United States,Northstar Employee 0160,San Francisco
PR-11162,EMP-0024,D01,VEN-116,2025-02-06 12:00:00,Software,2550.01,USD,Software purchase for Engineering operations,Standard,Medium,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,Software Partner 116,Software,True,Medium,Active,United States,Northstar Employee 0024,Austin
PR-12423,EMP-0908,D05,VEN-111,2025-02-06 12:00:00,Travel,2098.35,USD,Travel purchase for Customer Success operations,Urgent,Medium,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Customer Success,Revenue,11000000,Travel Partner 111,Travel,True,Medium,Active,United States,Northstar Employee 0908,Denver
PR-11972,EMP-0006,D01,VEN-107,2025-02-06 13:00:00,Facilities,4614.87,USD,Facilities purchase for Engineering operations,Standard,Medium,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,Facilities Partner 107,Facilities,True,Medium,Active,United States,Northstar Employee 0006,Chicago
PR-15797,EMP-1464,D08,VEN-036,2025-02-06 14:00:00,Travel,1596.57,USD,Travel purchase for People operations,Standard,Low,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,People,Corporate,7500000,Travel Partner 036,Travel,True,Low,Active,United States,Northstar Employee 1464,Austin
PR-14691,EMP-1451,D08,VEN-103,2025-02-06 15:00:00,AI Services,12714.44,USD,AI Services purchase for People operations,Standard,High,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,People,Corporate,7500000,AIServices Partner 103,AI Services,True,Low,Active,India,Northstar Employee 1451,Chicago
PR-10970,EMP-0599,D03,VEN-071,2025-02-06 16:00:00,Software,1523.3,USD,Software purchase for Sales operations,Priority,Low,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Sales,Revenue,24000000,Software Partner 071,Software,True,Low,Expired,Germany,Northstar Employee 0599,San Francisco
PR-17946,EMP-0982,D05,VEN-095,2025-02-06 16:00:00,Equipment,3213.26,USD,Equipment purchase for Customer Success operations,Standard,Low,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Customer Success,Revenue,11000000,Equipment Partner 095,Equipment,True,Low,Active,United States,Northstar Employee 0982,New York
PR-14824,EMP-1160,D06,VEN-074,2025-02-06 16:00:00,AI Services,7461.82,USD,AI Services purchase for Field Operations operations,Standard,High,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Field Operations,Operations,28000000,AIServices Partner 074,AI Services,False,Low,Active,United States,Northstar Employee 1160,New York
PR-12989,EMP-0729,D04,VEN-124,2025-02-06 17:00:00,Software,11050.88,USD,Software purchase for Marketing operations,Urgent,Medium,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Marketing,Revenue,12500000,Software Partner 124,Software,True,Medium,Active,United Kingdom,Northstar Employee 0729,San Francisco
PR-15595,EMP-1889,D10,VEN-010,2025-02-06 17:00:00,Software,2270.42,USD,Software purchase for Information Security operations,Priority,Low,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Information Security,Product & Technology,9500000,Software Partner 010,Software,True,Low,Expired,United States,Northstar Employee 1889,San Francisco
PR-10451,EMP-1051,D06,VEN-023,2025-02-06 17:00:00,Contractor,3796.68,USD,Contractor purchase for Field Operations operations,Standard,Medium,True,False,False,True,True,Paid,ProcureFlow Classic,Before update,Field Operations,Operations,28000000,Contractor Partner 023,Contractor,False,Medium,Active,United States,Northstar Employee 1051,Denver
